File path,Size,Commits
mobile/assets/i18n/ca-CA.json,46,1
.github/FUNDING.yml,3,9
server/src/repositories/album.repository.ts,4,7
docs/docs/guides/custom-map-styles.md,16,1
docs/docs/guides/img/immich_map_styles_publish.png,0,1
mobile/lib/extensions/asyncvalue_extensions.dart,27,5
mobile/lib/extensions/maplibrecontroller_extensions.dart,71,4
mobile/lib/pages/common/activities.page.dart,0,2
mobile/lib/pages/library/library.page.dart,0,2
mobile/lib/pages/login/change_password.page.dart,0,2
mobile/lib/pages/search/map/map.page.dart,2,2
mobile/lib/pages/search/search.page.dart,0,2
mobile/lib/pages/sharing/partner/partner.page.dart,0,2
mobile/lib/pages/sharing/shared_link/shared_link.page.dart,0,2
mobile/lib/providers/album/album.provider.dart,4,2
mobile/lib/providers/archive.provider.dart,4,2
mobile/lib/providers/asset_viewer/image_viewer_page_state.provider.dart,6,2
mobile/lib/providers/asset_viewer/render_list.provider.dart,4,2
mobile/lib/providers/backup/backup_verification.provider.dart,6,2
mobile/lib/providers/favorite_provider.dart,4,2
mobile/lib/providers/search/all_video_assets.provider.dart,2,2
mobile/lib/providers/search/paginated_search.provider.dart,4,2
mobile/lib/providers/search/people.provider.dart,6,2
mobile/lib/providers/trash.provider.dart,10,2
mobile/lib/utils/immich_loading_overlay.dart,0,2
mobile/lib/utils/map_utils.dart,2,1
mobile/lib/utils/renderlist_generator.dart,26,4
mobile/lib/utils/selection_handlers.dart,76,11
mobile/lib/widgets/activities/activity_text_field.dart,2,1
mobile/lib/widgets/activities/activity_tile.dart,2,1
mobile/lib/widgets/activities/dismissible_activity.dart,4,1
mobile/lib/widgets/album/add_to_album_bottom_sheet.dart,6,1
mobile/lib/widgets/album/add_to_album_sliverlist.dart,2,1
mobile/lib/widgets/album/album_action_outlined_button.dart,0,1
mobile/lib/widgets/album/album_thumbnail_card.dart,2,1
mobile/lib/widgets/album/album_title_text_field.dart,0,1
mobile/lib/widgets/album/shared_album_thumbnail_image.dart,2,1
mobile/lib/widgets/asset_grid/asset_drag_region.dart,0,1
mobile/lib/widgets/asset_grid/asset_grid_data_structure.dart,0,1
mobile/lib/widgets/asset_grid/control_bottom_app_bar.dart,8,1
mobile/lib/widgets/asset_grid/delete_dialog.dart,2,1
mobile/lib/widgets/asset_grid/disable_multi_select_button.dart,0,1
mobile/lib/widgets/asset_grid/draggable_scrollbar.dart,0,1
mobile/lib/widgets/asset_grid/group_divider_title.dart,2,1
mobile/lib/widgets/asset_grid/immich_asset_grid.dart,4,1
mobile/lib/widgets/asset_grid/multiselect_grid.dart,10,1
mobile/lib/widgets/asset_grid/thumbnail_image.dart,2,1
mobile/lib/widgets/asset_grid/thumbnail_placeholder.dart,0,1
mobile/lib/widgets/asset_grid/upload_dialog.dart,2,1
mobile/lib/widgets/asset_viewer/advanced_bottom_sheet.dart,0,1
mobile/lib/widgets/asset_viewer/animated_play_pause.dart,0,1
mobile/lib/widgets/asset_viewer/center_play_button.dart,2,1
mobile/lib/widgets/asset_viewer/description_input.dart,2,1
mobile/lib/widgets/asset_viewer/exif_sheet/exif_image_properties.dart,0,1
mobile/lib/widgets/asset_viewer/exif_sheet/exif_location.dart,2,1
mobile/lib/widgets/asset_viewer/exif_sheet/exif_map.dart,2,1
mobile/lib/widgets/asset_viewer/exif_sheet/exif_people.dart,4,1
mobile/lib/widgets/asset_viewer/gallery_app_bar.dart,8,1
mobile/lib/widgets/asset_viewer/hooks/chewiew_controller_hook.dart,0,1
mobile/lib/widgets/asset_viewer/video_controls.dart,0,1
mobile/lib/widgets/backup/album_info_card.dart,2,1
mobile/lib/widgets/backup/album_info_list_tile.dart,2,1
mobile/lib/widgets/backup/backup_info_card.dart,0,1
mobile/lib/widgets/backup/current_backup_asset_info_box.dart,0,1
mobile/lib/widgets/backup/ios_debug_info_tile.dart,0,1
mobile/lib/widgets/common/app_bar_dialog/app_bar_profile_info.dart,4,1
mobile/lib/widgets/common/app_bar_dialog/app_bar_server_info.dart,0,1
mobile/lib/widgets/common/confirm_dialog.dart,0,1
mobile/lib/widgets/common/delayed_loading_indicator.dart,2,1
mobile/lib/widgets/common/drag_sheet.dart,0,1
mobile/lib/widgets/common/fade_in_placeholder_image.dart,2,1
mobile/lib/widgets/common/immich_app_bar.dart,4,1
mobile/lib/widgets/common/immich_image.dart,2,1
mobile/lib/widgets/common/immich_loading_indicator.dart,0,1
mobile/lib/widgets/common/immich_logo.dart,0,1
mobile/lib/widgets/common/immich_title_text.dart,0,1
mobile/lib/widgets/common/immich_toast.dart,0,1
mobile/lib/widgets/common/scaffold_error_body.dart,0,1
mobile/lib/widgets/common/share_dialog.dart,0,1
mobile/lib/widgets/common/thumbhash_placeholder.dart,4,1
mobile/lib/widgets/common/transparent_image.dart,0,1
mobile/lib/widgets/forms/change_password_form.dart,2,1
mobile/lib/widgets/forms/login_form.dart,6,1
mobile/lib/widgets/map/map_asset_grid.dart,6,1
mobile/lib/widgets/map/map_bottom_sheet.dart,2,1
mobile/lib/widgets/map/map_settings/map_settings_list_tile.dart,0,1
mobile/lib/widgets/map/map_settings/map_settings_time_dropdown.dart,0,1
mobile/lib/widgets/map/map_settings/map_theme_picker.dart,2,1
mobile/lib/widgets/map/map_settings_sheet.dart,6,1
mobile/lib/widgets/map/map_theme_override.dart,0,1
mobile/lib/widgets/map/map_thumbnail.dart,4,1
mobile/lib/widgets/map/positioned_asset_marker_icon.dart,0,1
mobile/lib/widgets/memories/memory_epilogue.dart,0,1
mobile/lib/widgets/memories/memory_lane.dart,4,1
mobile/lib/widgets/memories/memory_progress_indicator.dart,0,1
mobile/lib/widgets/partner/partner_list.dart,2,1
mobile/lib/widgets/photo_view/photo_view.dart,14,1
mobile/lib/widgets/photo_view/photo_view_gallery.dart,12,1
mobile/lib/widgets/photo_view/src/controller/photo_view_controller.dart,2,1
mobile/lib/widgets/photo_view/src/controller/photo_view_controller_delegate.dart,6,1
mobile/lib/widgets/photo_view/src/controller/photo_view_scalestate_controller.dart,4,1
mobile/lib/widgets/photo_view/src/core/photo_view_core.dart,14,1
mobile/lib/widgets/photo_view/src/core/photo_view_gesture_detector.dart,0,1
mobile/lib/widgets/photo_view/src/core/photo_view_hit_corners.dart,2,1
mobile/lib/widgets/photo_view/src/photo_view_computed_scale.dart,0,1
mobile/lib/widgets/photo_view/src/photo_view_default_widgets.dart,0,1
mobile/lib/widgets/photo_view/src/photo_view_scale_state.dart,0,1
mobile/lib/widgets/photo_view/src/photo_view_wrappers.dart,0,1
mobile/lib/widgets/photo_view/src/utils/ignorable_change_notifier.dart,0,1
mobile/lib/widgets/photo_view/src/utils/photo_view_hero_attributes.dart,0,1
mobile/lib/widgets/photo_view/src/utils/photo_view_utils.dart,4,1
mobile/lib/widgets/search/curated_people_row.dart,2,1
mobile/lib/widgets/search/person_name_edit_form.dart,0,1
mobile/lib/widgets/search/search_filter/display_option_picker.dart,0,1
mobile/lib/widgets/search/search_filter/filter_bottom_sheet_scaffold.dart,0,1
mobile/lib/widgets/search/search_filter/media_type_picker.dart,0,1
mobile/lib/widgets/search/search_filter/people_picker.dart,0,1
mobile/lib/widgets/search/search_filter/search_filter_chip.dart,0,1
mobile/lib/widgets/search/search_filter/search_filter_utils.dart,0,1
mobile/lib/widgets/search/search_row_title.dart,0,1
mobile/lib/widgets/search/thumbnail_with_info.dart,0,1
mobile/lib/widgets/settings/backup_settings/background_settings.dart,8,1
mobile/lib/widgets/settings/backup_settings/foreground_settings.dart,2,1
mobile/lib/widgets/settings/local_storage_settings.dart,0,1
mobile/lib/widgets/settings/preference_settings/preference_setting.dart,6,1
mobile/lib/widgets/settings/settings_button_list_tile.dart,0,1
mobile/lib/widgets/settings/settings_radio_list_tile.dart,0,1
mobile/lib/widgets/settings/settings_slider_list_tile.dart,0,1
mobile/lib/widgets/settings/settings_sub_page_scaffold.dart,0,1
mobile/lib/widgets/settings/settings_sub_title.dart,0,1
mobile/lib/widgets/settings/settings_switch_list_tile.dart,0,1
mobile/lib/widgets/settings/utils/app_settings_update_hook.dart,0,1
mobile/lib/widgets/shared_link/shared_link_item.dart,6,1
mobile/test/mock_http_override.dart,67,2
mobile/test/modules/home/asset_grid_data_structure_test.dart,4,3
localizely.yml,15,20
mobile/lib/constants/locales.dart,17,17
server/src/repositories/person.repository.ts,6,6
mobile/lib/modules/album/ui/album_viewer_appbar.dart,32,32
mobile/lib/modules/archive/ui/store_ui_here.txt,0,2
mobile/lib/modules/map/widgets/map_app_bar.dart,159,4
mobile/lib/modules/memories/ui/memory_card.dart,121,17
mobile/lib/modules/settings/views/settings_sub_page.dart,22,2
mobile/lib/modules/settings/widgets/advanced_settings.dart,8,1
mobile/lib/modules/settings/widgets/asset_list_settings/asset_list_group_settings.dart,4,1
mobile/lib/modules/settings/widgets/asset_list_settings/asset_list_layout_settings.dart,6,1
mobile/lib/modules/settings/widgets/asset_list_settings/asset_list_settings.dart,6,1
mobile/lib/modules/settings/widgets/backup_settings/background_settings.dart,6,1
mobile/lib/modules/settings/widgets/backup_settings/backup_settings.dart,10,1
mobile/lib/modules/settings/widgets/backup_settings/foreground_settings.dart,2,1
mobile/lib/modules/settings/widgets/image_viewer_quality_setting.dart,4,1
mobile/lib/modules/settings/widgets/language_settings.dart,0,1
mobile/lib/modules/settings/widgets/local_storage_settings.dart,0,1
mobile/lib/modules/settings/widgets/notification_setting.dart,8,1
mobile/lib/modules/settings/widgets/preference_settings/haptic_setting.dart,4,1
mobile/lib/modules/settings/widgets/preference_settings/preference_setting.dart,6,1
mobile/lib/modules/settings/widgets/preference_settings/theme_setting.dart,4,1
mobile/lib/modules/settings/widgets/settings_button_list_tile.dart,0,1
mobile/lib/modules/settings/widgets/settings_radio_list_tile.dart,0,1
mobile/lib/modules/settings/widgets/settings_slider_list_tile.dart,0,1
mobile/lib/modules/settings/widgets/settings_sub_page_scaffold.dart,0,1
mobile/lib/modules/settings/widgets/settings_sub_title.dart,0,1
mobile/lib/modules/settings/widgets/settings_switch_list_tile.dart,0,1
mobile/lib/pages/common/app_log_detail.page.dart,0,1
mobile/lib/pages/common/splash_screen.page.dart,0,1
mobile/lib/pages/common/tab_controller.page.dart,2,1
mobile/lib/shared/ui/asset_grid/multiselect_grid.dart,419,13
mobile/lib/modules/search/ui/search_filter/location_picker.dart,166,5
mobile/lib/entities/asset.entity.dart,19,2
mobile/lib/entities/asset.entity.g.dart,2,2
mobile/lib/extensions/collection_extensions.dart,21,5
mobile/lib/modules/asset_viewer/ui/bottom_gallery_bar.dart,345,4
mobile/lib/modules/asset_viewer/ui/exif_sheet/exif_bottom_sheet.dart,210,4
mobile/lib/modules/asset_viewer/ui/exif_sheet/exif_location.dart,105,3
mobile/openapi/test/metadata_search_dto_test.dart,237,5
mobile/openapi/test/smart_search_dto_test.dart,177,5
server/src/decorators.ts,124,6
server/src/migrations/1714698592332-RemoveIsReadOnly.ts,14,1
server/src/utils/database.ts,54,4
web/src/test-data/factories/asset-factory.ts,30,2
docs/docs/partials/_storage-template.md,11,10
docs/docs/partials/_user-create.md,3,3
docs/docs/partials/img/admin-registration-form.png,0,3
docs/docs/partials/img/create-new-user-dialog.png,0,1
docs/docs/partials/img/create-new-user.png,0,3
docs/docs/partials/img/enable-storage-template.png,0,1
docs/docs/partials/img/storage-template.png,0,3
docs/docs/install/kubernetes.md,24,6
web/src/lib/stores/upload.ts,45,8
mobile/integration_test/test_utils/general_helper.dart,40,11
mobile/lib/module_template/models/store_model_here.txt,0,2
mobile/lib/module_template/providers/store_providers_here.txt,0,2
mobile/lib/module_template/services/store_services_here.txt,0,2
mobile/lib/module_template/views/store_views_here.txt,0,2
mobile/lib/module_template/widgets/store_ui_here.txt,0,2
mobile/lib/modules/activities/views/activities_page.dart,312,9
mobile/lib/modules/activities/widgets/activity_text_field.dart,105,2
mobile/lib/modules/activities/widgets/activity_tile.dart,116,5
mobile/lib/modules/album/ui/add_to_album_bottom_sheet.dart,129,17
mobile/lib/modules/album/ui/add_to_album_sliverlist.dart,56,8
mobile/lib/modules/album/ui/album_title_text_field.dart,2,7
mobile/lib/modules/album/ui/album_viewer_editable_title.dart,2,9
mobile/lib/modules/album/views/album_options_part.dart,205,15
mobile/lib/modules/album/views/album_viewer_page.dart,101,43
mobile/lib/modules/album/views/asset_selection_page.dart,9,13
mobile/lib/modules/album/views/create_album_page.dart,67,18
mobile/lib/modules/album/views/library_page.dart,116,26
mobile/lib/modules/album/views/select_additional_user_for_sharing_page.dart,2,15
mobile/lib/modules/album/views/select_user_for_sharing_page.dart,15,18
mobile/lib/modules/album/views/sharing_page.dart,5,31
mobile/lib/modules/archive/services/store_services_here.txt,0,2
mobile/lib/modules/archive/views/archive_page.dart,124,13
mobile/lib/modules/asset_viewer/ui/custom_video_player_controls.dart,107,2
mobile/lib/modules/asset_viewer/ui/description_input.dart,103,8
mobile/lib/modules/asset_viewer/ui/exif_sheet/exif_people.dart,94,5
mobile/lib/modules/asset_viewer/ui/gallery_app_bar.dart,110,4
mobile/lib/modules/asset_viewer/ui/top_control_app_bar.dart,57,38
mobile/lib/modules/asset_viewer/ui/video_controls.dart,125,2
mobile/lib/modules/asset_viewer/views/gallery_viewer.dart,134,89
mobile/lib/modules/asset_viewer/views/video_viewer_page.dart,69,33
mobile/lib/modules/backup/ui/album_info_card.dart,185,23
mobile/lib/modules/backup/ui/album_info_list_tile.dart,176,12
mobile/lib/modules/backup/ui/current_backup_asset_info_box.dart,219,13
mobile/lib/modules/backup/ui/ios_debug_info_tile.dart,67,5
mobile/lib/modules/backup/views/backup_album_selection_page.dart,244,23
mobile/lib/modules/backup/views/backup_controller_page.dart,190,49
mobile/lib/modules/backup/views/failed_backup_status_page.dart,139,12
mobile/lib/modules/favorite/views/favorites_page.dart,68,14
mobile/lib/modules/home/ui/asset_grid/group_divider_title.dart,4,10
mobile/lib/modules/home/ui/asset_grid/immich_asset_grid.dart,7,42
mobile/lib/modules/home/ui/asset_grid/immich_asset_grid_view.dart,300,33
mobile/lib/modules/home/ui/asset_grid/thumbnail_image.dart,350,34
mobile/lib/modules/home/ui/control_bottom_app_bar.dart,75,47
mobile/lib/modules/home/views/home_page.dart,165,96
mobile/lib/modules/login/ui/change_password_form.dart,160,17
mobile/lib/modules/login/ui/login_form.dart,124,70
mobile/lib/modules/map/views/map_page.dart,499,14
mobile/lib/modules/map/widgets/map_asset_grid.dart,273,5
mobile/lib/modules/map/widgets/map_settings_sheet.dart,61,3
mobile/lib/modules/map/widgets/map_theme_override.dart,96,2
mobile/lib/modules/memories/ui/memory_bottom_info.dart,44,4
mobile/lib/modules/memories/ui/memory_lane.dart,89,13
mobile/lib/modules/memories/views/memory_page.dart,140,21
mobile/lib/modules/onboarding/views/permission_onboarding_page.dart,201,8
mobile/lib/modules/partner/views/partner_detail_page.dart,40,10
mobile/lib/modules/partner/views/partner_page.dart,160,8
mobile/lib/modules/search/ui/person_name_edit_form.dart,82,5
mobile/lib/modules/search/ui/search_filter/camera_picker.dart,120,4
mobile/lib/modules/search/ui/search_filter/people_picker.dart,81,3
mobile/lib/modules/search/views/all_motion_videos_page.dart,35,6
mobile/lib/modules/search/views/all_people_page.dart,51,10
mobile/lib/modules/search/views/all_places_page.dart,6,2
mobile/lib/modules/search/views/all_videos_page.dart,35,7
mobile/lib/modules/search/views/person_result_page.dart,152,13
mobile/lib/modules/search/views/recently_added_page.dart,35,6
mobile/lib/modules/search/views/search_input_page.dart,563,3
mobile/lib/modules/search/views/search_page.dart,67,48
mobile/lib/modules/settings/ui/advanced_settings.dart,69,2
mobile/lib/modules/settings/ui/asset_list_settings/asset_list_group_settings.dart,53,3
mobile/lib/modules/settings/ui/asset_list_settings/asset_list_layout_settings.dart,99,8
mobile/lib/modules/settings/ui/asset_list_settings/asset_list_settings.dart,33,7
mobile/lib/modules/settings/ui/backup_settings/background_settings.dart,234,2
mobile/lib/modules/settings/ui/backup_settings/backup_settings.dart,68,2
mobile/lib/modules/settings/ui/backup_settings/foreground_settings.dart,36,2
mobile/lib/modules/settings/ui/image_viewer_quality_setting.dart,41,2
mobile/lib/modules/settings/ui/language_settings.dart,71,3
mobile/lib/modules/settings/ui/local_storage_settings.dart,54,3
mobile/lib/modules/settings/ui/notification_setting.dart,118,2
mobile/lib/modules/settings/ui/preference_settings/haptic_setting.dart,38,2
mobile/lib/modules/settings/ui/preference_settings/theme_setting.dart,81,2
mobile/lib/modules/settings/utils/app_settings_update_hook.dart,18,3
mobile/lib/modules/shared_link/ui/shared_link_item.dart,307,11
mobile/lib/modules/shared_link/views/shared_link_edit_page.dart,459,16
mobile/lib/modules/shared_link/views/shared_link_page.dart,126,8
mobile/lib/modules/trash/views/trash_page.dart,276,11
mobile/lib/providers/activity.provider.dart,4,1
mobile/lib/providers/activity.provider.g.dart,0,1
mobile/lib/providers/activity_service.provider.dart,4,1
mobile/lib/providers/activity_service.provider.g.dart,0,1
mobile/lib/providers/activity_statistics.provider.dart,2,1
mobile/lib/providers/activity_statistics.provider.g.dart,0,1
mobile/lib/providers/album/album_sort_by_options.provider.dart,4,1
mobile/lib/providers/album/album_sort_by_options.provider.g.dart,0,1
mobile/lib/providers/album/album_title.provider.dart,0,1
mobile/lib/providers/album/album_viewer.provider.dart,4,1
mobile/lib/providers/album/current_album.provider.dart,0,1
mobile/lib/providers/album/current_album.provider.g.dart,0,1
mobile/lib/providers/album/shared_album.provider.dart,4,1
mobile/lib/providers/album/suggested_shared_users.provider.dart,2,1
mobile/lib/providers/api.provider.dart,2,1
mobile/lib/providers/api.provider.g.dart,0,1
